file,label,song_path,rel_path,beat_idx,time_sec,heuristic_score,bpm,energy_pre,energy_build,energy_drop,energy_post,energy_delta_build_to_drop,energy_delta_pre_to_drop,onset_pre,onset_build,onset_drop,onset_post,onset_delta_build_to_drop,onset_delta_pre_to_drop,bass_pre,bass_build,bass_drop,bass_post,bass_delta_build_to_drop,bass_delta_pre_to_drop,centroid_pre,centroid_build,centroid_drop,centroid_post,flatness_pre,flatness_build,flatness_drop,flatness_post,energy_drop_peak,onset_drop_peak,bass_drop_peak
drop_labels/class_3/JxPmTysx_j0_Sean_Pitaro_-_passport_｜_Hyperpop_｜_NCS_-_Copyright_Free_Music__cand0025__t12.61__s0.711.npz,3,ncs_dataset/JxPmTysx_j0/Sean Pitaro - passport ｜ Hyperpop ｜ NCS - Copyright Free Music.mp3,JxPmTysx_j0/Sean Pitaro - passport ｜ Hyperpop ｜ NCS - Copyright Free Music.mp3,25,12.608434677124023,0.7105375528335571,152.08828735351562,0.07893242619254372,0.07746011503040791,0.22591084241867065,0.2708800196647644,0.14845072738826276,0.14697841622612695,1.9163046966899524,1.801902413368225,2.0679423809051514,1.7002815365791322,0.26603996753692627,0.15163768421519896,11.61253530328924,21.097818088531493,43.18000284830729,34.89363842010498,22.082184759775796,31.567467545018047,1354.0370427911932,1328.5950317382812,2552.5020751953125,3586.9028076171876,4.662560604629107e-05,6.125129802967422e-05,0.0004937869186202685,0.000751804988249205,0.2516534626483917,2.2619078159332275,46.46135711669922
drop_labels/class_3/JxPmTysx_j0_Sean_Pitaro_-_passport_｜_Hyperpop_｜_NCS_-_Copyright_Free_Music__cand0257__t105.02__s0.700.npz,3,ncs_dataset/JxPmTysx_j0/Sean Pitaro - passport ｜ Hyperpop ｜ NCS - Copyright Free Music.mp3,JxPmTysx_j0/Sean Pitaro - passport ｜ Hyperpop ｜ NCS - Copyright Free Music.mp3,257,105.02384948730469,0.7004572749137878,152.08828735351562,0.16791793433102695,0.23100696504116058,0.30257464448610943,0.288022381067276,0.07156767944494885,0.1346567101550825,1.436464623971419,1.4571154713630676,1.5665218432744343,1.5186239719390868,0.1094063719113667,0.1300572193030154,4.3460212404077705,18.25225932598114,35.897438049316406,28.90878849029541,17.645178723335267,31.551416808908634,4401.677845348011,3982.602490234375,3590.748291015625,3707.3468994140626,0.0010397602507675235,0.000745459966128692,0.00041318111470900476,0.0004491950385272503,0.31021198630332947,1.6099741458892822,38.16787338256836
drop_labels/class_3/S8UCTVazNkM_Crisys_-_FATE_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0082__t34.54__s0.807.npz,3,ncs_dataset/S8UCTVazNkM/Crisys - FATE ｜ Witch House ｜ NCS - Copyright Free Music.mp3,S8UCTVazNkM/Crisys - FATE ｜ Witch House ｜ NCS - Copyright Free Music.mp3,82,34.53968048095703,0.8065172433853149,125.98702239990234,0.1009826890446923,0.24603625684976577,0.34000032146771747,0.30259756147861483,0.0939640646179517,0.23901763242302515,1.05416692386974,1.1714291334152223,1.2437901099522908,1.1821560978889465,0.07236097653706852,0.1896231860825508,7.906163166869771,27.362358647584916,44.64557393391927,35.72649250030518,17.283215286334357,36.739410767049506,4542.63554243608,3966.209814453125,2983.0875651041665,3459.6951416015627,0.002726096511733803,0.001644298480823636,0.0004751978170437117,0.0008816753048449755,0.3477131724357605,1.2544057369232178,45.74163818359375
drop_labels/class_3/S8UCTVazNkM_Crisys_-_FATE_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0217__t95.50__s0.746.npz,3,ncs_dataset/S8UCTVazNkM/Crisys - FATE ｜ Witch House ｜ NCS - Copyright Free Music.mp3,S8UCTVazNkM/Crisys - FATE ｜ Witch House ｜ NCS - Copyright Free Music.mp3,217,95.50366973876953,0.7463740110397339,125.98702239990234,0.1262342476031997,0.255973656475544,0.3336838980515798,0.33101901412010193,0.07771024157603579,0.20744965044838007,1.06051644411954,1.1570148944854737,1.1373942693074544,1.1347498655319215,-0.019620625178019324,0.0768778251879143,8.281756867061961,22.574125671386717,32.64029312133789,31.200226402282716,10.066167449951173,24.35853625427593,4034.7883744673295,4079.215625,3637.680419921875,3710.315576171875,0.0021498097445477138,0.0020705026341602205,0.0011484420392662287,0.001206651353277266,0.3372582197189331,1.143680214881897,33.0185661315918
drop_labels/class_3/UD6dtipHqvs_Conni_-_Tequila_In_My_Cup_｜_House_｜_NCS_x_Aurorian_Records_-_Copyright_Free_Music__cand0070__t33.55__s0.701.npz,3,ncs_dataset/UD6dtipHqvs/Conni - Tequila In My Cup ｜ House ｜ NCS x Aurorian Records - Copyright Free Music.mp3,UD6dtipHqvs/Conni - Tequila In My Cup ｜ House ｜ NCS x Aurorian Records - Copyright Free Music.mp3,70,33.552833557128906,0.7013635039329529,127.9775390625,0.14221356402743945,0.28304691389203074,0.3723154266675313,0.39807169139385223,0.08926851277550057,0.23010186264009186,1.2727867581627585,1.5120063066482543,1.4263622760772705,1.5041802406311036,-0.0856440305709838,0.15357551791451196,2.036961555480957,28.378348851203917,41.82355753580729,44.74118881225586,13.445208684603372,39.78659598032633,4949.110040838068,3869.35947265625,3641.5517578125,3267.7032470703125,0.007654310161755843,0.004588626115582884,0.0010323068127036095,0.0008507083053700626,0.3965349495410919,1.4658143520355225,45.37310028076172
"drop_labels/class_3/XCXG_7vRgLE_Barren_Gates,_Taylor_Ravenna_-_Slip_Thru_｜_Color_Bass_｜_NCS_-_Copyright_Free_Music__cand0336__t168.16__s0.813.npz",3,"ncs_dataset/XCXG_7vRgLE/Barren Gates, Taylor Ravenna - Slip Thru ｜ Color Bass ｜ NCS - Copyright Free Music.mp3","XCXG_7vRgLE/Barren Gates, Taylor Ravenna - Slip Thru ｜ Color Bass ｜ NCS - Copyright Free Music.mp3",336,168.15890502929688,0.8134836554527283,139.7719268798828,0.0606478713452816,0.23010621182620525,0.35581446687380475,0.3232532203197479,0.1257082550475995,0.29516659552852315,0.9683259237896312,1.1779716730117797,1.1780452728271484,1.1696484088897705,7.359981536869675e-05,0.2097193490375172,1.1483048498630524,26.862027645111084,39.049702962239586,35.659020805358885,12.187675317128502,37.90139811237653,3699.0805220170455,3974.5320556640627,3988.3231608072915,4091.574462890625,0.0031367754646370568,0.0012375700644042809,0.0012320028812003632,0.001401927787810564,0.4029463231563568,1.2014431953430176,46.50700378417969
"drop_labels/class_4/-1exs4ZBD4k_Abstrakt,_weloveyouspydee_-_See_The_Sun_｜_Speed_Garage_｜_NCS_-_Copyright_Free_Music__cand0105__t45.46__s0.963.npz",4,"ncs_dataset/-1exs4ZBD4k/Abstrakt, weloveyouspydee - See The Sun ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3","-1exs4ZBD4k/Abstrakt, weloveyouspydee - See The Sun ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3",105,45.46467208862305,0.9627877473831177,137.52706909179688,0.27418372576886957,0.3635031580924988,0.4450695017973582,0.4457056224346161,0.08156634370485943,0.17088577602848865,1.0910621014508335,1.199310827255249,1.2970192829767864,1.3257957577705384,0.0977084557215373,0.20595718152595288,7.414043014699763,14.758141839504242,25.649024327596027,29.119842720031738,10.890882488091785,18.234981312896267,3576.204256924716,4947.829296875,4733.9853515625,4284.482080078125,0.001391148225097409,0.0030841492232866587,0.0027908891594658294,0.0023500544717535376,0.4523598551750183,1.3031623363494873,25.77504539489746
"drop_labels/class_4/-1exs4ZBD4k_Abstrakt,_weloveyouspydee_-_See_The_Sun_｜_Speed_Garage_｜_NCS_-_Copyright_Free_Music__cand0296__t128.94__s0.960.npz",4,"ncs_dataset/-1exs4ZBD4k/Abstrakt, weloveyouspydee - See The Sun ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3","-1exs4ZBD4k/Abstrakt, weloveyouspydee - See The Sun ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3",296,128.94039916992188,0.9597663879394531,137.52706909179688,0.2869442945176905,0.36638486981391905,0.4384322166442871,0.4452507048845291,0.07204734683036806,0.15148792212659662,1.0553753809495405,1.1925138354301452,1.2978978951772053,1.3154258012771607,0.10538405974706011,0.2425225142276648,5.710087190974843,13.953116923570633,25.225502014160156,28.863117218017578,11.272385090589523,19.515414823185314,4478.391046697443,5136.1558837890625,4758.399251302083,4309.443334960937,0.003905912702479823,0.00361121806781739,0.0027418748941272497,0.002305328636430204,0.44354957342147827,1.3017730712890625,25.35069465637207
drop_labels/class_4/-zwRFywD3j4_Cyazon_-_Voyage_｜_Midtempo_Bass_｜_NCS_-_Copyright_Free_Music__cand0094__t52.07__s0.925.npz,4,ncs_dataset/-zwRFywD3j4/Cyazon - Voyage ｜ Midtempo Bass ｜ NCS - Copyright Free Music.mp3,-zwRFywD3j4/Cyazon - Voyage ｜ Midtempo Bass ｜ NCS - Copyright Free Music.mp3,94,52.07074737548828,0.9253216981887817,109.77565002441406,0.22308326309377496,0.20524734258651733,0.32614723841349286,0.3829596847295761,0.12089989582697552,0.1030639753197179,1.1080138683319092,1.1328861355781554,1.5241951147715251,1.518253254890442,0.3913089791933697,0.41618124643961596,44.35203951055353,20.53472661972046,38.78780555725098,42.72677803039551,18.253078937530518,-5.564233953302555,2699.6891479492188,4002.1232421875,3921.2627766927085,4241.4324951171875,0.000620606449460452,0.001621162798255682,0.0015522536123171449,0.0019536709296517074,0.3819872736930847,1.5763521194458008,44.6511116027832
drop_labels/class_4/-zwRFywD3j4_Cyazon_-_Voyage_｜_Midtempo_Bass_｜_NCS_-_Copyright_Free_Music__cand0100__t55.34__s0.978.npz,4,ncs_dataset/-zwRFywD3j4/Cyazon - Voyage ｜ Midtempo Bass ｜ NCS - Copyright Free Music.mp3,-zwRFywD3j4/Cyazon - Voyage ｜ Midtempo Bass ｜ NCS - Copyright Free Music.mp3,100,55.34476089477539,0.9783775806427002,109.77565002441406,0.22791857881979508,0.2753820240497589,0.3836989204088847,0.3947126895189285,0.10831689635912578,0.15578034158908963,1.1114513765681873,1.3636731028556823,1.5803418556849163,1.4016131281852722,0.21666875282923392,0.468890479116729,29.891307657415215,29.561328220367432,43.05946731567383,38.237973022460935,13.498139095306396,13.168159658258613,4015.6478382457385,3810.6740478515626,4345.21240234375,4398.586279296875,0.0016232705410485241,0.0014390562078915536,0.0021564680306861797,0.0022546565043739973,0.3869935870170593,1.6054331064224243,45.39250946044922
drop_labels/class_4/-zwRFywD3j4_Cyazon_-_Voyage_｜_Midtempo_Bass_｜_NCS_-_Copyright_Free_Music__cand0259__t142.34__s0.983.npz,4,ncs_dataset/-zwRFywD3j4/Cyazon - Voyage ｜ Midtempo Bass ｜ NCS - Copyright Free Music.mp3,-zwRFywD3j4/Cyazon - Voyage ｜ Midtempo Bass ｜ NCS - Copyright Free Music.mp3,259,142.33831787109375,0.9827988743782043,109.77565002441406,0.15994818644090134,0.2499075375497341,0.36655590931574505,0.36716406643390653,0.11664837176601095,0.20660772287484372,0.9895413843068209,1.352931147813797,1.6490346193313599,1.5754062056541442,0.2961034715175628,0.6594932350245389,15.975178111683238,28.485273027420043,49.665167490641274,44.1214054107666,21.17989446322123,33.68998937895803,4389.584805575284,3444.591064453125,3586.2577311197915,4708.33330078125,0.003181986277922988,0.0013370767526794225,0.0013518840617810686,0.0023701576283201575,0.370358943939209,1.6595103740692139,50.65202331542969
"drop_labels/class_4/308Thi-2wg4_TWISTED,_Crisys,_ProdChxn,_glossier_-_LUSTER_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0031__t17.46__s0.828.npz",4,"ncs_dataset/308Thi-2wg4/TWISTED, Crisys, ProdChxn, glossier - LUSTER ｜ Witch House ｜ NCS - Copyright Free Music.mp3","308Thi-2wg4/TWISTED, Crisys, ProdChxn, glossier - LUSTER ｜ Witch House ｜ NCS - Copyright Free Music.mp3",31,17.46140480041504,0.8279737234115601,111.51860809326172,0.12589127028530295,0.14714899361133577,0.1679499646027883,0.3899077966809273,0.020800970991452533,0.04205869431748535,1.0934360894289883,1.1448611974716187,1.1957082748413086,1.1388961791992187,0.05084707736968985,0.1022721854123203,2.7216837081042202,2.7437099516391754,2.52286762992541,22.816557013988493,-0.2208423217137656,-0.19881607817881042,4028.1683460582385,5256.486279296875,5740.131673177083,4963.455908203125,0.0009351155266895975,0.0014168519992381334,0.002108545624651015,0.0019266537390649318,0.21925951540470123,1.205572247505188,6.045168399810791
"drop_labels/class_4/3rkKiyG7nKU_Rameses_B,_eerie_-_Gamble_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0036__t22.20__s0.959.npz",4,"ncs_dataset/3rkKiyG7nKU/Rameses B, eerie - Gamble ｜ Witch House ｜ NCS - Copyright Free Music.mp3","3rkKiyG7nKU/Rameses B, eerie - Gamble ｜ Witch House ｜ NCS - Copyright Free Music.mp3",36,22.19827651977539,0.9587937593460083,99.99292755126953,0.1527514471249147,0.27601460963487623,0.39583808183670044,0.3820078015327454,0.11982347220182421,0.24308663471178574,1.1378771283409812,1.1410746097564697,1.2053546905517578,1.214323925971985,0.06428008079528813,0.06747756221077661,3.0555794022300025,19.484140968322755,34.854546229044594,37.292202186584475,15.370405260721839,31.798966826814592,3173.018887606534,3217.7900146484376,3818.389892578125,3718.979541015625,0.00021154699392024088,0.0010069372881844174,0.0020957732728372016,0.0022013192530721424,0.40016570687294006,1.219954490661621,38.5775146484375
drop_labels/class_4/4IWpxsxFTc4_Glitch_Cat_-_REACHOUT_｜_Complextro_｜_NCS_-_Copyright_Free_Music__cand0105__t49.83__s0.870.npz,4,ncs_dataset/4IWpxsxFTc4/Glitch Cat - REACHOUT ｜ Complextro ｜ NCS - Copyright Free Music.mp3,4IWpxsxFTc4/Glitch Cat - REACHOUT ｜ Complextro ｜ NCS - Copyright Free Music.mp3,105,49.830020904541016,0.8695154786109924,127.92122650146484,0.26540839401158417,0.4476173102855682,0.5154269337654114,0.4779782682657242,0.06780962347984315,0.2500185397538272,1.2606065706773237,1.3611448287963868,1.3965877691904705,1.558166515827179,0.03544294039408369,0.13598119851314672,6.757901159199801,19.578504514694213,22.623729070027668,20.99128875732422,3.045224555333455,15.865827910827868,4730.594704367898,4945.4435546875,4948.824381510417,5632.76181640625,0.0033606339182535357,0.0030551423551514745,0.002913795101145903,0.004505317425355315,0.5164583325386047,1.403974175453186,22.98906707763672
drop_labels/class_4/4IWpxsxFTc4_Glitch_Cat_-_REACHOUT_｜_Complextro_｜_NCS_-_Copyright_Free_Music__cand0320__t151.00__s0.845.npz,4,ncs_dataset/4IWpxsxFTc4/Glitch Cat - REACHOUT ｜ Complextro ｜ NCS - Copyright Free Music.mp3,4IWpxsxFTc4/Glitch Cat - REACHOUT ｜ Complextro ｜ NCS - Copyright Free Music.mp3,320,150.99935913085938,0.8448976874351501,127.92122650146484,0.35105944492600183,0.32652775645256044,0.400697002808253,0.4985461711883545,0.07416924635569255,0.04963755788225116,1.123593720522794,1.212507426738739,1.3952781359354656,1.3432743906974793,0.18277070919672656,0.27168441541267163,18.789440501819957,11.673131799697876,15.637179374694824,23.669257164001465,3.9640475749969486,-3.152261127125133,5079.837446732955,5460.289013671875,5045.420084635417,4883.459033203125,0.0031617104964838786,0.005315957264974714,0.003536908964936932,0.0027880127308890224,0.468426376581192,1.4599579572677612,22.279869079589844
drop_labels/class_4/4IWpxsxFTc4_Glitch_Cat_-_REACHOUT_｜_Complextro_｜_NCS_-_Copyright_Free_Music__cand0328__t154.83__s0.891.npz,4,ncs_dataset/4IWpxsxFTc4/Glitch Cat - REACHOUT ｜ Complextro ｜ NCS - Copyright Free Music.mp3,4IWpxsxFTc4/Glitch Cat - REACHOUT ｜ Complextro ｜ NCS - Copyright Free Music.mp3,328,154.83065795898438,0.8910019993782043,127.92122650146484,0.33407064459540625,0.43596051931381224,0.5093884666760763,0.4719714820384979,0.07342794736226405,0.17531782208067004,1.1878809603777798,1.3462592363357544,1.3787787357966106,1.5617224454879761,0.032519499460856194,0.1908977754188308,13.830452485518022,19.12843942642212,22.46079953511556,20.577019119262694,3.3323601086934396,8.630347049597537,5500.415482954545,4891.70087890625,4941.7265625,5632.531982421875,0.0050820636309005995,0.0032056511379778387,0.002997190924361348,0.004746394138783217,0.5157730579376221,1.3838682174682617,22.85477066040039
"drop_labels/class_4/4Y18qyFMop0_ZEXSING,_MXRCURY,_Pharmagut_-_Overdrive_｜_Complextro_｜_NCS_-_Copyright_Free_Music__cand0077__t34.69__s0.947.npz",4,"ncs_dataset/4Y18qyFMop0/ZEXSING, MXRCURY, Pharmagut - Overdrive ｜ Complextro ｜ NCS - Copyright Free Music.mp3","4Y18qyFMop0/ZEXSING, MXRCURY, Pharmagut - Overdrive ｜ Complextro ｜ NCS - Copyright Free Music.mp3",77,34.69061279296875,0.9468748569488525,135.64756774902344,0.3923877315087752,0.36476603150367737,0.47352056701978046,0.4344455271959305,0.10875453551610309,0.08113283551100525,1.4345212849703701,1.4175880312919618,1.4994008938471477,1.5857237577438354,0.08181286255518594,0.06487960887677757,19.372938069430266,16.72555830478668,23.84572410583496,24.062218856811523,7.12016580104828,4.472786036404695,4421.27128462358,4108.428393554687,3901.592041015625,4032.8742919921874,0.002815471951511096,0.002027134847594425,0.001793090448093911,0.0024703367613255977,0.48033738136291504,1.5374969244003296,24.26271629333496
drop_labels/class_4/4tIY99xrulA_Rameses_B_-_All_In_My_Head_｜_Hardcore_｜_NCS_x_Aurorian_Records_-_Copyright_Free_Music__cand0053__t37.63__s0.985.npz,4,ncs_dataset/4tIY99xrulA/Rameses B - All In My Head ｜ Hardcore ｜ NCS x Aurorian Records - Copyright Free Music.mp3,4tIY99xrulA/Rameses B - All In My Head ｜ Hardcore ｜ NCS x Aurorian Records - Copyright Free Music.mp3,53,37.62793731689453,0.9854751229286194,86.90299987792969,0.21734082021496512,0.3320434376597404,0.4692065517107646,0.4482818454504013,0.13716311405102416,0.2518657314957995,1.253028078512712,1.672548234462738,1.8111385107040405,1.8070257544517516,0.1385902762413025,0.5581104321913286,8.817380265756087,33.452707374095915,60.052911122639976,53.929511642456056,26.60020374854406,51.23553085688389,3953.8623490767045,2802.5646850585936,1138.112548828125,1545.6515625,0.0013052657119591129,0.000942857081463444,2.9263697797432542e-05,0.00023420930774591396,0.4701979160308838,1.8228026628494263,61.48269271850586
"drop_labels/class_4/50nbmhCON1Y_CERES,_TAME_-_Pull_Me_Down_｜_Techno_｜_NCS_-_Copyright_Free_Music__cand0225__t95.04__s0.954.npz",4,"ncs_dataset/50nbmhCON1Y/CERES, TAME - Pull Me Down ｜ Techno ｜ NCS - Copyright Free Music.mp3","50nbmhCON1Y/CERES, TAME - Pull Me Down ｜ Techno ｜ NCS - Copyright Free Music.mp3",225,95.03927612304688,0.9535222053527832,142.97792053222656,0.24215128069574182,0.21511604264378548,0.3171713948249817,0.343825089931488,0.10205535218119621,0.07502011412923987,1.077633711424741,1.214913260936737,1.4808703263600667,1.4362297534942627,0.26595706542332964,0.4032366149353257,22.990550301291726,16.966065168380737,38.36620585123698,43.90613212585449,21.40014068285624,15.37565554994525,3099.281072443182,3879.990869140625,3652.963134765625,3435.87353515625,0.0003880840059454468,0.001273874583421275,0.0011109405701669555,0.0007186240865848959,0.3342422842979431,1.4861047267913818,42.41079330444336
"drop_labels/class_4/5GLLHUs4DOw_TWISTED,_STM,_kellapsage,_glossier_-_ISORIA_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0067__t37.42__s0.961.npz",4,"ncs_dataset/5GLLHUs4DOw/TWISTED, STM, kellapsage, glossier - ISORIA ｜ Witch House ｜ NCS - Copyright Free Music.mp3","5GLLHUs4DOw/TWISTED, STM, kellapsage, glossier - ISORIA ｜ Witch House ｜ NCS - Copyright Free Music.mp3",67,37.4189567565918,0.9614408612251282,109.68548583984375,0.1625473377379504,0.2857866853475571,0.4278651475906372,0.42172775268554685,0.14207846224308013,0.2653178098526868,0.9798893874341791,1.0446117222309113,1.1064643462498982,1.116118323802948,0.061852624018986946,0.12657495881571912,3.516374642198736,15.319399762153626,32.00196774800619,32.80147762298584,16.68256798585256,28.485593105807453,5258.771706321023,4974.516552734375,3791.5214029947915,3656.8942626953126,0.004609718601304022,0.0038163148798048495,0.0012015252529333036,0.0010009828838519752,0.4302971363067627,1.1471123695373535,33.48391342163086
"drop_labels/class_4/82lSF7TTNKM_RXMALIAN,_TSVNEO_-_DROWNING_｜_Future_Bass_｜_NCS_-_Copyright_Free_Music__cand0397__t136.49__s0.883.npz",4,"ncs_dataset/82lSF7TTNKM/RXMALIAN, TSVNEO - DROWNING ｜ Future Bass ｜ NCS - Copyright Free Music.mp3","82lSF7TTNKM/RXMALIAN, TSVNEO - DROWNING ｜ Future Bass ｜ NCS - Copyright Free Music.mp3",397,136.4868927001953,0.8833233118057251,172.26556396484375,0.3631374023177407,0.4178266376256943,0.4811258713404338,0.47016062438488004,0.0632992337147395,0.11798846902269305,1.0556283701549878,1.037910282611847,1.3760844469070435,1.3175241589546203,0.33817416429519653,0.3204560767520557,6.894320260394704,25.409852600097658,24.74016507466634,24.389292335510255,-0.6696875254313177,17.845844814271636,3309.782137784091,4591.451245117188,4919.501139322917,5213.082421875,0.0014393084453662266,0.001953249686630443,0.0035492717288434505,0.0037099900655448437,0.5274301767349243,1.4280784130096436,29.928272247314453
drop_labels/class_4/9gO8tzjazQI_noaa!_-_HYPNOTIZED!_｜_Hyperpop_｜_NCS_-_Copyright_Free_Music__cand0268__t119.56__s0.970.npz,4,ncs_dataset/9gO8tzjazQI/noaa! - HYPNOTIZED! ｜ Hyperpop ｜ NCS - Copyright Free Music.mp3,9gO8tzjazQI/noaa! - HYPNOTIZED! ｜ Hyperpop ｜ NCS - Copyright Free Music.mp3,268,119.5595474243164,0.9703051447868347,135.3946533203125,0.18054372478615155,0.3041982799768448,0.41858476400375366,0.4061111330986023,0.11438648402690887,0.2380410392176021,1.13104801828211,1.2667630910873413,1.3872415622075398,1.3474183201789856,0.1204784711201985,0.2561935439254297,10.489646478132768,27.233487647771835,49.970193227132164,46.5173397064209,22.73670557936033,39.480546748999394,5126.294699928977,4336.873583984375,3834.40625,3977.2419921875,0.003218029911460524,0.0012991409515962006,0.0009238983620889485,0.0010766578372567893,0.4201502501964569,1.4320034980773926,53.01838302612305
"drop_labels/class_4/9y103dvmy9Y_criticaleye,_SHIRO,_EVILDXER_-_shadows_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0291__t141.15__s0.977.npz",4,"ncs_dataset/9y103dvmy9Y/criticaleye, SHIRO, EVILDXER - shadows ｜ Witch House ｜ NCS - Copyright Free Music.mp3","9y103dvmy9Y/criticaleye, SHIRO, EVILDXER - shadows ｜ Witch House ｜ NCS - Copyright Free Music.mp3",291,141.1540985107422,0.9771115779876709,123.69146728515625,0.2621438611637462,0.39129980057477953,0.5517550309499105,0.5603766441345215,0.16045523037513099,0.2896111697861643,1.2056836106560447,1.1986525058746338,1.4410135348637898,1.4500237584114075,0.242361028989156,0.23532992420774512,18.890120202844795,18.217545521259307,40.65248107910156,40.85610694885254,22.434935557842255,21.762360876256768,5390.484818892045,5905.86357421875,4420.725423177083,4311.685546875,0.004181686534800313,0.003720566944684833,0.0015034639509394765,0.0012760305195115506,0.5627338886260986,1.585282802581787,42.71865463256836
"drop_labels/class_4/A0vfg-Uz5YI_Fryware,_Minnie_-_Nobody_Else_｜_DnB_｜_NCS_-_Copyright_Free_Music__cand0211__t138.69__s0.985.npz",4,"ncs_dataset/A0vfg-Uz5YI/Fryware, Minnie - Nobody Else ｜ DnB ｜ NCS - Copyright Free Music.mp3","A0vfg-Uz5YI/Fryware, Minnie - Nobody Else ｜ DnB ｜ NCS - Copyright Free Music.mp3",211,138.69277954101562,0.9846312403678894,172.2655792236328,0.2268379113890908,0.25959693640470505,0.42480642596880597,0.43086805045604704,0.16520948956410092,0.19796851457971518,1.0302181785756892,1.5579657316207887,1.8067035675048828,1.9370212316513062,0.24873783588409415,0.7764853889291936,19.28342645818537,21.144570088386537,41.72494125366211,44.42650146484375,20.580371165275572,22.44151479547674,2611.759099786932,3093.186975097656,3576.6741536458335,3334.912548828125,0.0002726113325479673,0.0008220796284149401,0.0010354828167085846,0.0008868651872035116,0.43512845039367676,1.9042538404464722,46.95735549926758
"drop_labels/class_4/Bq1U3ctq-9Q_Sam_Day,_Zeli_-_SPINNING_｜_Melodic_House_｜_NCS_-_Copyright_Free_Music__cand0142__t59.41__s0.988.npz",4,"ncs_dataset/Bq1U3ctq-9Q/Sam Day, Zeli - SPINNING ｜ Melodic House ｜ NCS - Copyright Free Music.mp3","Bq1U3ctq-9Q/Sam Day, Zeli - SPINNING ｜ Melodic House ｜ NCS - Copyright Free Music.mp3",142,59.40825271606445,0.9880118370056152,144.60325622558594,0.15111729231747714,0.26099056005477905,0.39178475737571716,0.4006921112537384,0.1307941973209381,0.24066746505824002,1.1094183054837314,1.2426423192024232,1.3855642477671306,1.3758159399032592,0.14292192856470742,0.27614594228339917,5.124110514467413,25.078792107105254,43.30398178100586,44.28629035949707,18.225189673900605,38.17987126653845,4396.789994673295,3622.86435546875,3076.8919270833335,3106.320654296875,0.001699927347627553,0.0007121829432435334,0.00037869449200419086,0.00030286336259450765,0.39260923862457275,1.390844702720642,43.87101745605469
"drop_labels/class_4/Bq1U3ctq-9Q_Sam_Day,_Zeli_-_SPINNING_｜_Melodic_House_｜_NCS_-_Copyright_Free_Music__cand0399__t166.16__s0.951.npz",4,"ncs_dataset/Bq1U3ctq-9Q/Sam Day, Zeli - SPINNING ｜ Melodic House ｜ NCS - Copyright Free Music.mp3","Bq1U3ctq-9Q/Sam Day, Zeli - SPINNING ｜ Melodic House ｜ NCS - Copyright Free Music.mp3",399,166.1619873046875,0.9506649971008301,144.60325622558594,0.1979188621044159,0.19338564723730087,0.37384819984436035,0.39164463579654696,0.18046255260705948,0.17592933773994446,1.3448821848089045,1.1443822264671326,1.6209866603215535,1.3565233588218688,0.47660443385442086,0.27610447551264894,9.231066573749889,11.404756140708923,38.30746714274088,39.01518096923828,26.90271100203196,29.076400568990994,3854.046053799716,2850.1396606445314,3038.8876139322915,3322.1492431640627,0.001451060472225601,0.000488649805811292,0.0005488933723730346,0.0007398822519462556,0.4061700403690338,1.794370174407959,43.09262466430664
"drop_labels/class_4/Bq1U3ctq-9Q_Sam_Day,_Zeli_-_SPINNING_｜_Melodic_House_｜_NCS_-_Copyright_Free_Music__cand0403__t167.81__s0.942.npz",4,"ncs_dataset/Bq1U3ctq-9Q/Sam Day, Zeli - SPINNING ｜ Melodic House ｜ NCS - Copyright Free Music.mp3","Bq1U3ctq-9Q/Sam Day, Zeli - SPINNING ｜ Melodic House ｜ NCS - Copyright Free Music.mp3",403,167.81060791015625,0.9415697455406189,144.60325622558594,0.19037895040078598,0.2662195906043053,0.3937391738096873,0.3887536495923996,0.12751958320538204,0.20336022340890134,1.2682727846232327,1.282958698272705,1.3303188880284627,1.3070847868919373,0.04736018975575762,0.06204610340522998,8.962357347661799,23.414769649505615,39.02259826660156,38.615516662597656,15.607828617095947,30.060240918939762,3762.6081764914775,2536.5330444335937,3407.554443359375,3375.1283203125,0.0012076216199519959,0.000288742716111301,0.0008232165904094776,0.0007618270756211132,0.39759981632232666,1.3368288278579712,40.31547164916992
